news_date,prediction_date,news_count,predicted_urea_strategy,predicted_dap_strategy,predicted_mop_strategy,latency_sec,token_usage_total,token_usage,actual_urea_strategy,urea_strategy_match,actual_dap_strategy,dap_strategy_match,actual_mop_strategy,mop_strategy_match,urea_return_pct,urea_predicted_pnl,urea_actual_pnl,dap_return_pct,dap_predicted_pnl,dap_actual_pnl,mop_return_pct,mop_predicted_pnl,mop_actual_pnl,total_predicted_pnl,sum_predicted_pnl,total_actual_pnl,sum_actual_pnl
2023-04-27,2023-04-28,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-04-28,2023-04-29,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-04-29,2023-04-30,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-04-30,2023-05-01,0,volatility,volatility,volatility,0.0,0,{},buy,False,volatility,True,sell,False,6.0766,0.0,0.0607661822985468,0.9793,0.0,0.0,-6.6275,0.0,0.06627532664268132,0.0,0.0,0.12704150894122812,0.12704150894122812
2023-05-01,2023-05-02,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-05-02,2023-05-03,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-05-03,2023-05-04,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-05-04,2023-05-05,2,sell,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-05-05,2023-05-06,1,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-05-06,2023-05-07,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-05-07,2023-05-08,0,buy,buy,buy,0.0,0,{},volatility,False,buy,True,volatility,False,-0.9465,-0.009464508094645163,0.0,7.4511,0.07451107160174542,0.07451107160174542,1.156,0.011559521395254402,0.0,0.07660608490235465,0.07660608490235465,0.07451107160174542,0.07451107160174542
2023-05-08,2023-05-09,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-05-09,2023-05-10,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-05-10,2023-05-11,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-05-11,2023-05-12,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-05-12,2023-05-13,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-05-13,2023-05-14,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-05-14,2023-05-15,0,buy,buy,buy,0.0,0,{},volatility,False,volatility,False,sell,False,1.0812,0.01081216997737,0.0,0.6167,0.0061672683513838145,0.0,-3.769,-0.03769045709703289,0.03769045709703289,-0.020711018768279077,-0.020711018768279077,0.03769045709703289,0.03769045709703289
2023-05-15,2023-05-16,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-05-16,2023-05-17,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-05-17,2023-05-18,1,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-05-18,2023-05-19,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-05-19,2023-05-20,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-05-20,2023-05-21,1,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-05-21,2023-05-22,0,buy,buy,buy,0.0,0,{},buy,True,volatility,False,buy,True,3.01,0.030099502487562324,0.030099502487562324,0.4335,0.004335476154881057,0.0,14.5208,0.14520833333333338,0.14520833333333338,0.17964331197577676,0.17964331197577676,0.1753078358208957,0.1753078358208957
2023-05-22,2023-05-23,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-05-23,2023-05-24,1,buy,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-05-24,2023-05-25,2,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-05-25,2023-05-26,1,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-05-26,2023-05-27,1,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-05-27,2023-05-28,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-05-28,2023-05-29,0,volatility,volatility,volatility,0.0,0,{},buy,False,sell,False,sell,False,4.2743,0.0,0.04274329872011595,-6.2072,0.0,0.062072045251562846,-8.9503,0.0,0.08950336547207571,0.0,0.0,0.1943187094437545,0.1943187094437545
2023-05-29,2023-05-30,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-05-30,2023-05-31,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-05-31,2023-06-01,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-06-01,2023-06-02,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-06-02,2023-06-03,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-06-03,2023-06-04,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-06-04,2023-06-05,0,volatility,volatility,volatility,0.0,0,{},sell,False,volatility,True,volatility,True,-9.2635,0.0,0.09263547938860583,1.3807,0.0,0.0,1.039,0.0,0.0,0.0,0.0,0.09263547938860583,0.09263547938860583
2023-06-05,2023-06-06,1,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-06-06,2023-06-07,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-06-07,2023-06-08,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-06-08,2023-06-09,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-06-09,2023-06-10,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-06-10,2023-06-11,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-06-11,2023-06-12,0,volatility,volatility,volatility,0.0,0,{},buy,False,buy,False,sell,False,2.782,0.0,0.027820316488003982,2.9743,0.0,0.02974326862867871,-4.5877,0.0,0.04587700217520263,0.0,0.0,0.10344058729188532,0.10344058729188532
2023-06-12,2023-06-13,1,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-06-13,2023-06-14,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-06-14,2023-06-15,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-06-15,2023-06-16,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-06-16,2023-06-17,1,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-06-17,2023-06-18,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-06-18,2023-06-19,0,sell,sell,sell,0.0,0,{},buy,False,sell,True,sell,True,11.0007,-0.11000744971442766,0.11000744971442766,-3.0708,0.030708422012769687,0.030708422012769687,-2.7772,0.027772020725388535,0.027772020725388535,-0.05152700697626944,-0.05152700697626944,0.16848789245258589,0.16848789245258589
2023-06-19,2023-06-20,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-06-20,2023-06-21,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-06-21,2023-06-22,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-06-22,2023-06-23,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-06-23,2023-06-24,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-06-24,2023-06-25,1,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-06-25,2023-06-26,0,volatility,sell,volatility,0.0,0,{},sell,False,volatility,False,buy,False,-9.5302,0.0,0.09530201342281885,-0.3921,0.003920953575909714,0.0,9.1452,0.0,0.09145171605201452,0.003920953575909714,0.003920953575909714,0.18675372947483337,0.18675372947483337
2023-06-26,2023-06-27,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-06-27,2023-06-28,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-06-28,2023-06-29,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-06-29,2023-06-30,1,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-06-30,2023-07-01,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-07-01,2023-07-02,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-07-02,2023-07-03,0,sell,sell,sell,0.0,0,{},buy,False,volatility,False,buy,False,2.2008,-0.022007912957467957,0.022007912957467957,-1.921,0.01920957329554407,0.0,8.8477,-0.08847656249999991,0.08847656249999991,-0.0912749021619238,-0.0912749021619238,0.11048447545746787,0.11048447545746787
2023-07-03,2023-07-04,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-07-04,2023-07-05,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-07-05,2023-07-06,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-07-06,2023-07-07,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-07-07,2023-07-08,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-07-08,2023-07-09,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-07-09,2023-07-10,0,sell,sell,sell,0.0,0,{},volatility,False,sell,True,volatility,False,1.8631,-0.01863053472054199,0.0,-2.8897,0.028897094236635112,0.028897094236635112,-1.8123,0.018123093486452357,0.0,0.02838965300254548,0.02838965300254548,0.028897094236635112,0.028897094236635112
2023-07-10,2023-07-11,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-07-11,2023-07-12,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-07-12,2023-07-13,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-07-13,2023-07-14,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-07-14,2023-07-15,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-07-15,2023-07-16,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-07-16,2023-07-17,0,sell,sell,sell,0.0,0,{},volatility,False,sell,True,sell,True,-0.3088,0.0030878859857482732,0.0,-2.7773,0.02777318565052067,0.02777318565052067,-9.8867,0.09886695906432752,0.09886695906432752,0.12972803070059646,0.12972803070059646,0.1266401447148482,0.1266401447148482
2023-07-17,2023-07-18,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-07-18,2023-07-19,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-07-19,2023-07-20,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-07-20,2023-07-21,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-07-21,2023-07-22,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-07-22,2023-07-23,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-07-23,2023-07-24,0,sell,sell,sell,0.0,0,{},buy,False,sell,True,sell,True,6.9335,-0.0693352394567548,0.0693352394567548,-3.1457,0.031457235164087716,0.031457235164087716,-5.7595,0.057594808355303284,0.057594808355303284,0.019716804062636206,0.019716804062636206,0.1583872829761458,0.1583872829761458
2023-07-24,2023-07-25,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-07-25,2023-07-26,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-07-26,2023-07-27,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-07-27,2023-07-28,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-07-28,2023-07-29,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-07-29,2023-07-30,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-07-30,2023-07-31,0,sell,sell,sell,0.0,0,{},sell,True,buy,False,buy,False,-2.1613,0.021613190730837784,0.021613190730837784,5.6882,-0.05688202247190999,0.05688202247190999,6.2836,-0.0628362384333978,0.0628362384333978,-0.09810507017447001,-0.09810507017447001,0.14133145163614558,0.14133145163614558
2023-07-31,2023-08-01,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-08-01,2023-08-02,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-08-02,2023-08-03,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-08-03,2023-08-04,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-08-04,2023-08-05,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-08-05,2023-08-06,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-08-06,2023-08-07,0,sell,sell,sell,0.0,0,{},buy,False,volatility,False,volatility,False,2.0724,-0.020724208608517314,0.020724208608517314,1.3621,-0.013621262458471728,0.0,-1.5995,0.01599514071674424,0.0,-0.018350330350244803,-0.018350330350244803,0.020724208608517314,0.020724208608517314
2023-08-07,2023-08-08,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-08-08,2023-08-09,1,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-08-09,2023-08-10,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-08-10,2023-08-11,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-08-11,2023-08-12,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-08-12,2023-08-13,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-08-13,2023-08-14,0,sell,sell,sell,0.0,0,{},sell,True,volatility,False,volatility,False,-9.4601,0.09460062472110664,0.09460062472110664,1.1636,-0.011635529334644179,0.0,1.5844,-0.015843621399176833,0.0,0.06712147398728563,0.06712147398728563,0.09460062472110664,0.09460062472110664
2023-08-14,2023-08-15,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-08-15,2023-08-16,2,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-08-16,2023-08-17,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-08-17,2023-08-18,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-08-18,2023-08-19,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-08-19,2023-08-20,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-08-20,2023-08-21,0,sell,sell,sell,0.0,0,{},buy,False,sell,True,buy,False,3.721,-0.03721044849679633,0.03721044849679633,-3.8717,0.03871699335817269,0.03871699335817269,2.6939,-0.02693943690500311,0.02693943690500311,-0.025432892043626754,-0.025432892043626754,0.10286687875997214,0.10286687875997214
2023-08-21,2023-08-22,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-08-22,2023-08-23,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-08-23,2023-08-24,1,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-08-24,2023-08-25,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-08-25,2023-08-26,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-08-26,2023-08-27,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-08-27,2023-08-28,0,sell,sell,sell,0.0,0,{},volatility,False,buy,False,sell,True,-1.8532,0.018531717747683474,0.0,5.2241,-0.05224132119986513,0.05224132119986513,-3.0769,0.03076923076923077,0.03076923076923077,-0.002940372682950887,-0.002940372682950887,0.0830105519690959,0.0830105519690959
2023-08-28,2023-08-29,1,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-08-29,2023-08-30,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-08-30,2023-08-31,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-08-31,2023-09-01,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-09-01,2023-09-02,1,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-09-02,2023-09-03,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-09-03,2023-09-04,0,volatility,buy,volatility,0.0,0,{},sell,False,buy,True,volatility,True,-2.5418,0.0,0.02541757443718229,5.5413,0.05541319666880207,0.05541319666880207,-0.2442,0.0,0.0,0.05541319666880207,0.05541319666880207,0.08083077110598436,0.08083077110598436
2023-09-04,2023-09-05,1,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-09-05,2023-09-06,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-09-06,2023-09-07,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-09-07,2023-09-08,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-09-08,2023-09-09,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-09-09,2023-09-10,1,sell,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-09-10,2023-09-11,0,sell,buy,volatility,0.0,0,{},sell,True,sell,False,volatility,True,-2.7819,0.0278191753601591,0.0278191753601591,-4.4917,-0.04491654021244318,0.04491654021244318,-0.7344,0.0,0.0,-0.01709736485228408,-0.01709736485228408,0.07273571557260228,0.07273571557260228
2023-09-11,2023-09-12,0,sell,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-09-12,2023-09-13,1,sell,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-09-13,2023-09-14,0,sell,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-09-14,2023-09-15,0,sell,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-09-15,2023-09-16,0,sell,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-09-16,2023-09-17,1,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-09-17,2023-09-18,0,sell,sell,sell,0.0,0,{},volatility,False,volatility,False,sell,True,0.511,-0.005109862033725099,0.0,-1.3187,0.01318716237686679,0.0,-4.9938,0.04993834771886563,0.04993834771886563,0.05801564806200732,0.05801564806200732,0.04993834771886563,0.04993834771886563
2023-09-18,2023-09-19,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-09-19,2023-09-20,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-09-20,2023-09-21,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-09-21,2023-09-22,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-09-22,2023-09-23,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-09-23,2023-09-24,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-09-24,2023-09-25,0,sell,sell,sell,0.0,0,{},volatility,False,buy,False,volatility,False,1.2201,-0.012201321809862664,0.0,3.365,-0.03364997584929963,0.03364997584929963,0.2812,-0.0028120268224096634,0.0,-0.04866332448157196,-0.04866332448157196,0.03364997584929963,0.03364997584929963
2023-09-25,2023-09-26,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-09-26,2023-09-27,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-09-27,2023-09-28,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-09-28,2023-09-29,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-09-29,2023-09-30,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-09-30,2023-10-01,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-10-01,2023-10-02,0,sell,sell,sell,0.0,0,{},sell,True,volatility,False,volatility,False,-9.2416,0.09241587142139629,0.09241587142139629,0.6386,-0.006386292834891005,0.0,-0.3451,0.00345125107851596,0.0,0.08948082966502124,0.08948082966502124,0.09241587142139629,0.09241587142139629
2023-10-02,2023-10-03,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-10-03,2023-10-04,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-10-04,2023-10-05,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-10-05,2023-10-06,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-10-06,2023-10-07,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-10-07,2023-10-08,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-10-08,2023-10-09,0,sell,sell,sell,0.0,0,{},volatility,False,sell,True,buy,False,-1.3835,0.013835085777531786,0.0,-4.1325,0.04132487231078785,0.04132487231078785,4.2857,-0.04285714285714293,0.04285714285714293,0.012302815231176711,0.012302815231176711,0.08418201516793078,0.08418201516793078
2023-10-09,2023-10-10,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-10-10,2023-10-11,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-10-11,2023-10-12,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-10-12,2023-10-13,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-10-13,2023-10-14,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-10-14,2023-10-15,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-10-15,2023-10-16,0,sell,sell,sell,0.0,0,{},buy,False,volatility,False,volatility,False,4.6577,-0.04657687991021331,0.04657687991021331,0.5974,-0.005973522763965233,0.0,-1.4321,0.014321295143213009,0.0,-0.038229107530965534,-0.038229107530965534,0.04657687991021331,0.04657687991021331
2023-10-16,2023-10-17,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-10-17,2023-10-18,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-10-18,2023-10-19,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-10-19,2023-10-20,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-10-20,2023-10-21,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-10-21,2023-10-22,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-10-22,2023-10-23,0,sell,sell,sell,0.0,0,{},buy,False,sell,True,sell,True,3.2708,-0.0327077747989275,0.0327077747989275,-3.0974,0.030974161450810556,0.030974161450810556,-10.0021,0.10002105706464515,0.10002105706464515,0.0982874437165282,0.0982874437165282,0.1637029933143832,0.1637029933143832
2023-10-23,2023-10-24,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-10-24,2023-10-25,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-10-25,2023-10-26,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-10-26,2023-10-27,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-10-27,2023-10-28,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-10-28,2023-10-29,1,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-10-29,2023-10-30,0,volatility,buy,volatility,0.0,0,{},sell,False,volatility,False,sell,False,-2.9855,0.0,0.029854620976116353,0.9937,0.009937065253395216,0.0,-8.9846,0.0,0.089845577912962,0.009937065253395216,0.009937065253395216,0.11970019888907835,0.11970019888907835
2023-10-30,2023-10-31,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-10-31,2023-11-01,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-11-01,2023-11-02,1,volatility,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-11-02,2023-11-03,0,volatility,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-11-03,2023-11-04,0,volatility,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-11-04,2023-11-05,0,volatility,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-11-05,2023-11-06,0,volatility,sell,sell,0.0,0,{},sell,False,volatility,False,volatility,False,-2.9703,0.0,0.02970297029702962,-0.574,0.005739586749754055,0.0,0.3856,-0.003856041131105492,0.0,0.0018835456186485633,0.0018835456186485633,0.02970297029702962,0.02970297029702962
2023-11-06,2023-11-07,0,volatility,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-11-07,2023-11-08,0,volatility,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-11-08,2023-11-09,0,volatility,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-11-09,2023-11-10,1,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-11-10,2023-11-11,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-11-11,2023-11-12,1,volatility,volatility,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-11-12,2023-11-13,0,volatility,volatility,sell,0.0,0,{},sell,False,volatility,True,buy,False,-9.818,0.0,0.09817981246552676,1.6658,0.0,0.0,5.7362,-0.05736235595390515,0.05736235595390515,-0.05736235595390515,-0.05736235595390515,0.15554216841943191,0.15554216841943191
2023-11-13,2023-11-14,0,volatility,volatility,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-11-14,2023-11-15,0,volatility,volatility,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-11-15,2023-11-16,1,volatility,volatility,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-11-16,2023-11-17,1,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-11-17,2023-11-18,1,sell,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-11-18,2023-11-19,0,sell,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2023-11-19,2023-11-20,0,sell,volatility,volatility,0.0,0,{},buy,False,buy,False,buy,False,9.4801,-0.09480122324159024,0.09480122324159024,4.0558,0.0,0.04055807916937049,9.3485,0.0,0.09348510535238552,-0.09480122324159024,-0.09480122324159024,0.22884440776334625,0.22884440776334625
